PL_NAME,SPEC_TYPE,AUTHORS,NUM_DATAPOINTS,INSTRUMENT,FACILITY,MINWAVELNG,MAXWAVELNG,MINTRANMID,MAXTRANMID,NOTE
WASP-43 b,Eclipse,Chen et al. 2014,2,GROND,European Southern Observatory (ESO)/Max Planck Gesellschaft (MPG) 2.2m Telescope at La Silla Observatory,0.763,2.19,2458844.5603,2458844.5603,eclipse depth taken from Abstract
WASP-43 b,Eclipse,Kreidberg et al. 2014,15,Wide Field Camera 3,Hubble Space Telescope,1.1425,1.6325,2458844.5603,2458844.5603,Table 1
WASP-43 b,Eclipse,Gillon et al. 2012,2,HAWK-I,European Southern Observatory (ESO) 8.2m Very Large Telescope (VLT) Yepun at Paranal Observatory,1.186,2.095,2458844.5603,2458844.5603,Table 5
WASP-43 b,Eclipse,Gillon et al. 2012,1,TRAPPISTCam,European Southern Observatory (ESO) 0.6m TRAnsiting Planets and PlanetesImals Small Telescope (TRAPPIST) at La Silla Observatory,0.9159,0.9159,2458844.5603,2458844.5603,Table 5
WASP-43 b,Eclipse,Wang et al. 2013,2,WIRCam,3.58m Canada-France-Hawaii Telescope (CFHT) at Mauna Kea Observatory,1.631,2.146,2458844.5603,2458844.5603,eclipse depth taken from Abstract
WASP-43 b,Eclipse,Zhou et al. 2014,1,IRIS2,Australian National University (ANU) 3.9m Anglo-Australian Telescope (AAT) at Siding Spring Observatory (SSO),2.144,2.144,2458844.5603,2458844.5603,Table 3
WASP-43 b,Eclipse,Changeat et al. 2022,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,Figure 2
WASP-43 b,Eclipse,Changeat et al. 2022,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1263,1.6295,2458844.5603,2458844.5603,Figure 2
WASP-43 b,Eclipse,Bell et al. 2024,14,Mid-Infrared Instrument (MIRI),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,5.25,11.75,2458844.5603,2458844.5603,Fiducial Combined
WASP-43 b,Eclipse,Bell et al. 2024,14,Mid-Infrared Instrument (MIRI),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,5.25,11.75,2458844.5603,2458844.5603,Sparta Pipeline
WASP-43 b,Eclipse,Bell et al. 2024,14,Mid-Infrared Instrument (MIRI),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,5.25,11.75,2458844.5603,2458844.5603,Eureka Pipeline v1
WASP-43 b,Eclipse,Bell et al. 2024,14,Mid-Infrared Instrument (MIRI),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,5.25,11.75,2458844.5603,2458844.5603,Teatro Pipeline
WASP-43 b,Eclipse,Bell et al. 2024,14,Mid-Infrared Instrument (MIRI),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,5.25,11.75,2458844.5603,2458844.5603,Eureka Pipeline v2
WASP-43 b,Eclipse,Garhart et al. 2020,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,Table 1 & 6
WASP-43 b,Eclipse,Murphy et al. 2023,1,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,4.5,4.5,2458844.5603,2458844.5603,"Table 3, combined fit"
WASP-43 b,Transmission,Murgas et al. 2014,36,OSIRIS,Gran Telescopio CANARIAS 10.4m telescope,0.5425,0.9175,2456301.67,2456301.67,Unknown
WASP-43 b,Transmission,Chen et al. 2014,7,GROND,Max Planck Gesellschaft 2.2 meter Telescope at European Southern Observatory,0.575,2.19,2455934.7919,2455934.7925,Unknown
WASP-43 b,Transmission,Ricci et al. 2015,3,Mexman,Observatorio Astronomico Nacional's 0.84m Telescope,0.575,0.804,2458844.5603,2458844.5603,Unknown
WASP-43 b,Transmission,Ricci et al. 2015,1,RATIR,Observatorio Astronomico Nacional's Harold Johnson Telescope,0.76,0.76,2458844.5603,2458844.5603,Unknown
WASP-43 b,Transmission,Kreidberg et al. 2014,22,Wide Field Camera 3,Hubble Space Telescope satellite,1.1465,1.6305,2458844.5603,2458844.5603,Unknown
WASP-43 b,Transmission,Hoyer et al. 2016,1,CAMELOT,Observatorio del Teide's 0.8 meter Telescope,0.6273,0.6273,2457144.4283,2457144.4283,Unknown
WASP-43 b,Transmission,Hoyer et al. 2016,2,Sinistro,LCOGT 1m telescope at Cerro Tololo Inter-American Observatory,0.477,0.7545,2457064.7075,2457423.4504,Unknown
WASP-43 b,Transmission,Changeat et al. 2022,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1262,1.6294,2458844.5603,2458844.5603,Figure 2
WASP-43 b,Transmission,Bell et al. 2024,14,Mid-Infrared Instrument (MIRI),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,5.25,11.75,2458844.5603,2458844.5603,Eureka Pipeline v1
WASP-43 b,Transmission,Bell et al. 2024,14,Mid-Infrared Instrument (MIRI),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,5.25,11.75,2458844.5603,2458844.5603,Sparta Pipeline
WASP-43 b,Transmission,Bell et al. 2024,14,Mid-Infrared Instrument (MIRI),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,5.25,11.75,2458844.5603,2458844.5603,Eureka Pipeline v2
WASP-43 b,Transmission,Bell et al. 2024,14,Mid-Infrared Instrument (MIRI),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,5.25,11.75,2458844.5603,2458844.5603,Teatro Pipeline
WASP-45 b,Transmission,Ciceri et al. 2016,1,DFOSC,Danish 1.54m telescope at European Southern Observatory,0.6489,0.6489,2458844.5603,2458844.5603,Unknown
WASP-45 b,Transmission,Ciceri et al. 2016,1,EulerCam,The Swiss Euler 1.2m Telescope,0.6641,0.6641,2458844.5603,2458844.5603,Unknown
WASP-45 b,Transmission,Ciceri et al. 2016,4,GROND,Max Planck Gesellschaft 2.2 meter Telescope at European Southern Observatory,0.477,0.9134,2458844.5603,2458844.5603,Unknown
WASP-46 b,Eclipse,Zhou et al. 2015,1,IRIS2,Australian National University (ANU) 3.9m Anglo-Australian Telescope (AAT) at Siding Spring Observatory (SSO),2.159,2.159,2458844.5603,2458844.5603,Table 2
WASP-46 b,Eclipse,Garhart et al. 2020,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,Table 1 & 6
WASP-46 b,Transmission,Ciceri et al. 2016,1,DFOSC,Danish 1.54m telescope at European Southern Observatory,0.6489,0.6489,2458844.5603,2458844.5603,Unknown
WASP-46 b,Transmission,Ciceri et al. 2016,1,EFOSC2,New Techology Telescope,0.5169,0.5169,2458844.5603,2458844.5603,Unknown
WASP-46 b,Transmission,Ciceri et al. 2016,1,EulerCam,The Swiss Euler 1.2m Telescope,0.6641,0.6641,2458844.5603,2458844.5603,Unknown
WASP-46 b,Transmission,Ciceri et al. 2016,4,GROND,Max Planck Gesellschaft 2.2 meter Telescope at European Southern Observatory,0.477,0.9134,2458844.5603,2458844.5603,Unknown
WASP-48 b,Transmission,Ciceri et al. 2015,2,BFOSC,Cassini 1.52m Telescope,0.629,0.629,2458844.5603,2458844.5603,Unknown
WASP-48 b,Transmission,Ciceri et al. 2015,4,BUSCA,Calar Alto Observatory's 2.2 meter Telescope,0.3585,0.7886,2458844.5603,2458844.5603,Unknown
WASP-48 b,Transmission,Ciceri et al. 2015,4,DLR-MKIII camera,Calar Alto Observatory's 1.2 meter Telescope,0.6469,0.7886,2458844.5603,2458844.5603,Unknown
WASP-49 b,Transmission,Jiang et al. 2023,40,OSIRIS,Gran Telescopio CANARIAS 10.4m telescope,0.53,0.92,2458844.5603,2458844.5603,Unknown
WASP-5 b,Eclipse,Chen et al. 2014,2,GROND,European Southern Observatory (ESO)/Max Planck Gesellschaft (MPG) 2.2m Telescope at La Silla Observatory,1.22,2.19,2458844.5603,2458844.5603,eclipse depth taken from Abstract
WASP-5 b,Eclipse,Baskin et al. 2013,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,eclipse depth taken from Abstract
WASP-5 b,Eclipse,Zhou et al. 2015,1,IRIS2,Australian National University (ANU) 3.9m Anglo-Australian Telescope (AAT) at Siding Spring Observatory (SSO),2.159,2.159,2458844.5603,2458844.5603,Table 2
WASP-52 b,Transmission,Chen et al. 2017,26,OSIRIS,Gran Telescopio CANARIAS 10.4m telescope,0.5306,0.8945,2458844.5603,2458844.5603,Unknown
WASP-52 b,Transmission,Louden et al. 2017,19,ACAM,Isaac Newton Group (ING) 4.2m William Herschel Telescope (WHT) at Observatorio del Roque de los Muchachos,0.4125,0.8625,2458844.5603,2458844.5603,Unknown
WASP-52 b,Transmission,Fournier-Tondreau et al. 2025,155,Near Infrared Imager and Slitless Spectrograph (NIRISS),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,0.6043,2.8153,2458844.5603,2458844.5603,"SOSS, supreme-SPOON"
WASP-57 b,Transmission,Southworth et al. 2015,4,BUSCA,Calar Alto Observatory's 2.2 meter Telescope,0.35,0.91,2458844.5603,2458844.5603,Unknown
WASP-57 b,Transmission,Southworth et al. 2015,1,DFOSC,Danish 1.54m telescope at European Southern Observatory,0.6489,0.6489,2458844.5603,2458844.5603,Unknown
WASP-57 b,Transmission,Southworth et al. 2015,1,EulerCam,The Swiss Euler 1.2m Telescope,0.66,0.66,2458844.5603,2458844.5603,Unknown
WASP-57 b,Transmission,Southworth et al. 2015,4,GROND,Max Planck Gesellschaft 2.2 meter Telescope at European Southern Observatory,0.477,0.9134,2458844.5603,2458844.5603,Unknown
WASP-6 b,Eclipse,Kammer et al. 2015,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,Table 3
WASP-6 b,Transmission,Jord&aacute;n et al. 2013,20,IMACS spectrograph,Magellan I Walter Baade Telescope,0.4823,0.8518,2458844.5603,2458844.5603,Table 5
WASP-6 b,Transmission,Edwards et al. 2023,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1262,1.6294,2458844.5603,2458844.5603,G141
WASP-6 b,Transmission,Panek et al. 2023,20,Wide Field Camera 3,Hubble Space Telescope satellite,1.0994,1.6616,2458844.5603,2458844.5603,Unknown
WASP-62 b,Eclipse,Garhart et al. 2020,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,Table 1 & 6
WASP-62 b,Transmission,Skaf et al. 2020,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1262,1.6295,2458844.5603,2458844.5603,Table 4
WASP-62 b,Transmission,Garhart et al. 2020,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,Table 3
WASP-62 b,Transmission,Alam et al. 2021,2,Infrared Array Camera (IRAC),Spitzer Space Telescope Satelite,3.6,4.5,2458844.5603,2458844.5603,Table 1
WASP-62 b,Transmission,Alam et al. 2021,29,Space Telescope Imaging Spectrograph,Hubble Space Telescope Satellite,0.33,0.9642,2458844.5603,2458844.5603,"Table 1, G430L & G750L filters"
WASP-63 b,Eclipse,Garhart et al. 2020,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,Table 1 & 6
WASP-64 b,Eclipse,Garhart et al. 2020,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,Table 1 & 6
WASP-65 b,Eclipse,Garhart et al. 2020,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,Table 1 & 6
WASP-67 b,Eclipse,Kammer et al. 2015,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,Table 3
WASP-67 b,Transmission,Mancini et al. 2014,1,DFOSC,Danish 1.54m telescope at European Southern Observatory,0.6489,0.6489,2458844.5603,2458844.5603,Unknown
WASP-67 b,Transmission,Mancini et al. 2014,1,EulerCam,The Swiss Euler 1.2m Telescope,0.6641,0.6641,2458844.5603,2458844.5603,Unknown
WASP-67 b,Transmission,Mancini et al. 2014,4,GROND,Max Planck Gesellschaft 2.2 meter Telescope at European Southern Observatory,0.459,0.8989,2458844.5603,2458844.5603,Unknown
WASP-67 b,Transmission,Mancini et al. 2014,1,TRAPPISTCam,European Southern Observatory (ESO) 0.6m TRAnsiting Planets and PlanetesImals Small Telescope (TRAPPIST) at La Silla Observatory,0.838,0.838,2458844.5603,2458844.5603,Unknown
WASP-69 b,Eclipse,Schlawin et al. 2024,28,Mid-Infrared Instrument (MIRI) - LRS,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,5.125,11.875,2458844.5603,2458844.5603,"Figure 3, binned, LRS"
WASP-69 b,Eclipse,Schlawin et al. 2024,51,Near Infrared Camera (NIRCam),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2.095,4.9377,2458844.5603,2458844.5603,"Figure 5, binned"
WASP-69 b,Eclipse,Schlawin et al. 2024,252,Near Infrared Camera (NIRCam),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2.4548,4.9644,2458844.5603,2458844.5603,"Figure 3, unbinned, F322W2 and F444W"
WASP-69 b,Transmission,Murgas et al. 2020,30,OSIRIS,Gran Telescopio CANARIAS 10.4m telescope,0.525,0.895,2458844.5603,2458844.5603,Unknown
WASP-74 b,Eclipse,Changeat et al. 2022,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,Figure 2
WASP-74 b,Eclipse,Changeat et al. 2022,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1263,1.6295,2458844.5603,2458844.5603,Figure 2
WASP-74 b,Eclipse,Mansfield et al. 2021,14,Wide Field Camera 3,Hubble Space Telescope satellite,1.139,1.64,2458844.5603,2458844.5603,Supplementary Table 5
WASP-74 b,Eclipse,Fu et al. 2021,30,Wide Field Camera 3,Hubble Space Telescope satellite,1.1193,4.5,2458844.5603,2458844.5603,Table 10
WASP-74 b,Eclipse,Garhart et al. 2020,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,Table 1 & 6
WASP-74 b,Transmission,Mancini et al. 2019,1,DFOSC,Danish 1.54m telescope at European Southern Observatory,0.798,0.798,2458844.5603,2458844.5603,Unknown
WASP-74 b,Transmission,Mancini et al. 2019,1,DLR-MKIII camera,Calar Alto Observatory's 1.2 meter Telescope,0.787,0.787,2458844.5603,2458844.5603,Unknown
WASP-74 b,Transmission,Mancini et al. 2019,7,GROND,Max Planck Gesellschaft 2.2 meter Telescope at European Southern Observatory,0.459,2.17,2458844.5603,2458844.5603,Unknown
WASP-74 b,Transmission,Mancini et al. 2019,18,Wide Field Camera 3,Hubble Space Telescope satellite,1.126,1.625,2458844.5603,2458844.5603,Unknown
WASP-74 b,Transmission,Changeat et al. 2022,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1262,1.6294,2458844.5603,2458844.5603,Figure 2
WASP-74 b,Transmission,Fu et al. 2021,65,Wide Field Camera 3,Hubble Space Telescope satellite,0.33,4.5,2458844.5603,2458844.5603,Table 8
WASP-74 b,Transmission,Garhart et al. 2020,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,Table 3
WASP-76 b,Eclipse,Edwards et al. 2020,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1262,1.6294,2458844.5603,2458844.5603,Unknown
WASP-76 b,Eclipse,Changeat et al. 2022,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,Figure 2
WASP-76 b,Eclipse,Changeat et al. 2022,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1263,1.6295,2458844.5603,2458844.5603,Figure 2
WASP-76 b,Eclipse,Mansfield et al. 2021,14,Wide Field Camera 3,Hubble Space Telescope satellite,1.139,1.64,2458844.5603,2458844.5603,Supplementary Table 5
WASP-76 b,Eclipse,May et al. 2021,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,"Table 4 and text, Section 5"
WASP-76 b,Eclipse,Garhart et al. 2020,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,Table 1 & 6
WASP-76 b,Eclipse,Fu et al. 2021,4,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.55,4.493,2458844.5603,2458844.5603,Table 9
WASP-76 b,Eclipse,Fu et al. 2021,26,Wide Field Camera 3,Hubble Space Telescope satellite,1.1518,1.6168,2458844.5603,2458844.5603,Table 9
WASP-76 b,Transmission,Edwards et al. 2020,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1262,1.6294,2458844.5603,2458844.5603,Unknown
WASP-76 b,Transmission,Changeat et al. 2022,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1262,1.6294,2458844.5603,2458844.5603,Figure 2
WASP-76 b,Transmission,Fu et al. 2021,3,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.55,4.493,2458844.5603,2458844.5603,Table 8
WASP-76 b,Transmission,Fu et al. 2021,38,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,0.33,0.9642,2458844.5603,2458844.5603,Table 8
WASP-76 b,Transmission,Fu et al. 2021,26,Wide Field Camera 3,Hubble Space Telescope satellite,1.1425,1.6075,2458844.5603,2458844.5603,Table 8
WASP-76 b,Transmission,von Essen et al. 2020,16,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,0.5455,0.9173,2458844.5603,2458844.5603,"Table 4, G750L"
WASP-76 b,Transmission,von Essen et al. 2020,8,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,0.3483,0.5583,2458844.5603,2458844.5603,"Table 4, G430L"
WASP-77 A b,Eclipse,Changeat et al. 2022,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,Figure 2
WASP-77 A b,Eclipse,Changeat et al. 2022,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1263,1.6295,2458844.5603,2458844.5603,Figure 2
WASP-77 A b,Eclipse,August et al. 2023,150,Near Infrared Spectrograph (NIRSpec) - G395H,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2.811,5.164,2458844.5603,2458844.5603,Table 2
WASP-77 A b,Eclipse,Garhart et al. 2020,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,Table 1 & 6
WASP-78 b,Eclipse,Garhart et al. 2020,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,Table 1 & 6
WASP-79 b,Eclipse,Changeat et al. 2022,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,Figure 2
WASP-79 b,Eclipse,Changeat et al. 2022,18,Wide Field Camera 3,Hubble Space Telescope satellite,1.1262,1.6237,2458844.5603,2458844.5603,Figure 2
WASP-79 b,Eclipse,Mansfield et al. 2021,14,Wide Field Camera 3,Hubble Space Telescope satellite,1.139,1.64,2458844.5603,2458844.5603,Supplementary Table 5
WASP-79 b,Eclipse,Foote et al. 2022,3,Wide Field Camera 3,Hubble Space Telescope satellite,1.18,1.58,2458844.5603,2458844.5603,Three bins of width 0.20 um.
WASP-79 b,Eclipse,Garhart et al. 2020,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,Table 1 & 6
WASP-79 b,Transmission,Sotzen et al. 2020,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.56,4.5,2458844.5603,2458844.5603,Unknown
WASP-79 b,Transmission,Sotzen et al. 2020,8,LDSS-3C,Carnegie Institution for Science (CIS) 6.5m Landon Clay Telescope at Las Campanas Observatory (LCO),0.647,1.0,2458844.5603,2458844.5603,Unknown
WASP-79 b,Transmission,Sotzen et al. 2020,1,TESS CCD Array,Transiting Exoplanet Survey Satellite,0.808,0.808,2458844.5603,2458844.5603,Unknown
WASP-79 b,Transmission,Sotzen et al. 2020,15,Wide Field Camera 3,Hubble Space Telescope satellite,1.143,1.632,2458844.5603,2458844.5603,Unknown
WASP-79 b,Transmission,Skaf et al. 2020,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1262,1.6295,2458844.5603,2458844.5603,Table 4
WASP-79 b,Transmission,Gressier et al. 2023,6,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,0.2387,0.2986,2458844.5603,2458844.5603,Table 6
WASP-79 b,Transmission,Changeat et al. 2022,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1262,1.6294,2458844.5603,2458844.5603,Figure 2
WASP-79 b,Transmission,Rathcke et al. 2021,36,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,0.3397,0.97,2458844.5603,2458844.5603,Table 6
WASP-8 b,Eclipse,Cubillos et al. 2013,3,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,8.0,2458844.5603,2458844.5603,Unknown
WASP-80 b,Eclipse,Triaud et al. 2015,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,Table 1
WASP-80 b,Eclipse,Bell et al. 2023,113,Near Infrared Camera (NIRCam),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2.4218,4.0555,2458844.5603,2458844.5603,"Figure 3, Fiducial spectrum"
WASP-80 b,Eclipse,Jacobs et al. 2023,3,Wide Field Camera 3,Hubble Space Telescope satellite,1.209,1.568,2458844.5603,2458844.5603,Figure 1
WASP-80 b,Eclipse,Wong et al. 2022,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,"Table 6, Global Fit"
WASP-80 b,Transmission,Triaud et al. 2015,1,DFOSC,Danish 1.54m telescope at European Southern Observatory,0.8,0.8,2458844.5603,2458844.5603,Unknown
WASP-80 b,Transmission,Triaud et al. 2015,2,GROND,Max Planck Gesellschaft 2.2 meter Telescope at European Southern Observatory,0.47,0.77,2458844.5603,2458844.5603,Unknown
WASP-80 b,Transmission,Triaud et al. 2015,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,Unknown
WASP-80 b,Transmission,Triaud et al. 2015,2,Multiple Instruments,Multiple Observatories,0.62,0.9,2458844.5603,2458844.5603,Unknown
WASP-80 b,Transmission,Fukui et al. 2014,2,ISLE,National Astronomical Observatory of Japan's Okayama Astrophysical Observatory 1.88m Telescope,1.215,1.215,2456518.1033,2456557.9858,Unknown
WASP-80 b,Transmission,Fukui et al. 2014,9,SIRIUS,Infrared Survey Facility,1.25,2.14,2456490.4925,2456573.3247,Unknown
WASP-80 b,Transmission,Fukui et al. 2014,6,Unknown,National Astronomical Observatory of Japan's Okayama Astrophysical Observatory 0.5m Telescope,0.48,0.8,2456518.1033,2456557.9858,Unknown
WASP-80 b,Transmission,Kirk et al. 2018,34,ACAM,Isaac Newton Group (ING) 4.2m William Herschel Telescope (WHT) at Observatorio del Roque de los Muchachos,0.479,0.879,2458844.5603,2458844.5603,Unknown
WASP-80 b,Transmission,Bell et al. 2023,113,Near Infrared Camera (NIRCam),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2.4218,4.0555,2458844.5603,2458844.5603,"Figure 3, Fiducial spectrum"
WASP-80 b,Transmission,Wong et al. 2022,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,Table 4
WASP-80 b,Transmission,Wong et al. 2022,5,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,0.442,0.55,2458844.5603,2458844.5603,"Table 5, G430L"
WASP-80 b,Transmission,Wong et al. 2022,11,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,0.55,0.945,2458844.5603,2458844.5603,"Table 5, G750L"
WASP-80 b,Transmission,Wong et al. 2022,17,Wide Field Camera 3,Hubble Space Telescope satellite,1.145,1.625,2458844.5603,2458844.5603,"Table 5, G141"
WASP-87 b,Eclipse,Garhart et al. 2020,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,Table 1 & 6
WASP-94 A b,Eclipse,Garhart et al. 2020,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,Table 1 & 6
WASP-94 A b,Transmission,Ahrer et al. 2025,61,Near Infrared Spectrograph (NIRSpec),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2.7765,5.1797,2458844.5603,2458844.5603,"G395H, Eureka R100"
WASP-94 A b,Transmission,Ahrer et al. 2025,224,Near Infrared Spectrograph (NIRSpec),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2.8789,5.166,2458844.5603,2458844.5603,"G395H, ExoTiC-JEDI R400"
WASP-94 A b,Transmission,Ahrer et al. 2025,57,Near Infrared Spectrograph (NIRSpec),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2.8605,5.128,2458844.5603,2458844.5603,"G395H, ExoTiC-JEDI R100"
WASP-94 A b,Transmission,Ahrer et al. 2025,240,Near Infrared Spectrograph (NIRSpec),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2.7662,5.1661,2458844.5603,2458844.5603,"G395H, Eureka R400. Data at 3.723224716934997680 micron omitted due to an errant data value."
WASP-96 b,Eclipse,Nikolov et al. 2022,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458787.6139,2458794.4777,Section 3.2.2
WASP-96 b,Transmission,Nikolov et al. 2018,49,FORS2,Very Large Telescope (Antu),0.3756,0.7973,2458844.5603,2458844.5603,Unknown
WASP-96 b,Transmission,Radica et al. 2023,2605,Near Infrared Imager and Slitless Spectrograph (NIRISS),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,0.6,2.8286,2458844.5603,2458844.5603,"SOSS mode, supreme-SPOON pipeline"
WASP-96 b,Transmission,Nikolov et al. 2022,49,FORS2 Spectrograph,European Southern Observatory (ESO) 8.2m Very Large Telescope (VLT) Antu (UT1) at Paranal Observatory,0.3756,0.7973,2458844.5603,2458844.5603,Table 6
WASP-96 b,Transmission,Nikolov et al. 2022,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,Table 6
WASP-96 b,Transmission,Nikolov et al. 2022,66,Wide Field Camera 3,Hubble Space Telescope satellite,0.8246,1.6349,2458844.5603,2458844.5603,Table 6
WASP-97 b,Eclipse,Garhart et al. 2020,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,Table 1 & 6
WASP-98 b,Transmission,Mancini et al. 2016,8,GROND,Max Planck Gesellschaft 2.2 meter Telescope at European Southern Observatory,0.459,0.8989,2456943.6959,2457029.6128,Unknown
WD 0806-661 b,Direct Imaging,Voyer et al. 2025,241,Mid-Infrared Instrument (MIRI) - LRS,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,5.0157,11.9704,2458844.5603,2458844.5603,Figure 3
XO-1 b,Eclipse,Machalek et al. 2008,4,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,8.0,2458844.5603,2458844.5603,Table 2
XO-1 b,Transmission,Deming et al. 2013,29,Wide Field Camera 3,Hubble Space Telescope satellite,1.121,1.648,2455834.8519,2455834.8519,Unknown
XO-1 b,Transmission,Crouzet et al. 2012,15,Near Infrared Camera and Multi-Object Spectrometer,Hubble Space Telescope satellite,1.212,1.772,2458844.5603,2458844.5603,Unknown
